lat1,lon1,lat2,lon2,distance
36.1936877,5.3960005,36.193504,5.3948021,0.11009609770821405
36.1936877,5.3960005,36.1939608,5.3956621,0.043015295911439475
36.1939608,5.3956621,36.1946892,5.3952883,0.08766570652779433
36.1939608,5.3956621,36.1940765,5.3959733,0.03074708321596133
36.1939608,5.3956621,36.1938299,5.3952051,0.04355636801034025
36.1939608,5.3956621,36.1936877,5.3960005,0.043015295911439475
36.1923388,5.4006533,36.1919482,5.400648,0.0434354037785005
36.1923388,5.4006533,36.1923011,5.401572,0.1884565619593509
36.1923388,5.4006533,36.1923162,5.4010639,0.037070678532870424
36.1959556,5.3927257,36.1971183,5.390344,0.24978622494462258
36.1968364,5.3879813,36.1971183,5.390344,0.21431800083605634
36.1968364,5.3879813,36.1968293,5.387243,0.06626874643424228
36.1968364,5.3879813,36.1957168,5.3879927,0.12520673232854962
36.1953996,5.3878992,36.1957168,5.3879927,0.03627040892520266
36.1953996,5.3878992,36.1932206,5.38739,0.3502069532731353
36.1953996,5.3878992,36.1952924,5.3854421,0.24358152145520595
36.1901009,5.4023366,36.1899539,5.4034527,0.1014854328739971
36.1901009,5.4023366,36.1905169,5.3993359,0.27326296861964133
36.1901009,5.4023366,36.191065,5.4030823,0.1345043260982967
36.1952924,5.3854421,36.1953996,5.3878992,0.24358152145520592
36.1952924,5.3854421,36.1951663,5.3852836,0.019972580655537833
36.1952924,5.3854421,36.195941,5.3850013,0.08225629548697258
36.191065,5.4030823,36.1908408,5.4033924,0.037362105076991954
36.191065,5.4030823,36.1901009,5.4023366,0.1345043260982967
36.1976486,5.3926314,36.1973665,5.392296,0.04347129479215149
36.1976486,5.3926314,36.1979772,5.3921711,0.055146056814978396
36.1976486,5.3926314,36.1981607,5.3946785,0.21618752003680727
36.1976486,5.3926314,36.1971756,5.3938109,0.12205757852560209
36.1973665,5.392296,36.1970963,5.3919865,0.04091459644340053
36.1973665,5.392296,36.1976486,5.3926314,0.04347129479215149
36.1973665,5.392296,36.1976344,5.3914912,0.07813239014592428
36.1973665,5.392296,36.1967683,5.3937273,0.15246289789904255
36.1970963,5.3919865,36.1973665,5.392296,0.04091459644340053
36.1970963,5.3919865,36.197277,5.3917071,0.036234166765210914
36.1970963,5.3919865,36.1964025,5.3936503,0.17469415903691426
36.1964025,5.3936503,36.1967683,5.3937273,0.04125784944919841
36.1964025,5.3936503,36.1959037,5.3945807,0.13139568598155663
36.1964025,5.3936503,36.1970963,5.3919865,0.17469415903691426
36.1964025,5.3936503,36.1970762,5.3944829,0.15037552129557388
36.197277,5.3917071,36.1970963,5.3919865,0.036234166765210914
36.1970762,5.3944829,36.1971756,5.3938109,0.061305375634032815
36.1970762,5.3944829,36.1981607,5.3946785,0.12186167908620177
36.1970762,5.3944829,36.1964025,5.3936503,0.15037552129557388
36.1971756,5.3938109,36.1967683,5.3937273,0.04590683982896651
36.1971756,5.3938109,36.1970762,5.3944829,0.061305375634032815
36.1971756,5.3938109,36.1977071,5.3934602,0.09404102186139382
36.1971756,5.3938109,36.1976486,5.3926314,0.12205757852560208
36.1967683,5.3937273,36.1971756,5.3938109,0.04590683982896651
36.1967683,5.3937273,36.1964025,5.3936503,0.04125784944919841
36.1967683,5.3937273,36.1973665,5.392296,0.15246289789904255
36.1923323,5.4104762,36.1923369,5.4102541,0.019937550841996953
36.1923323,5.4104762,36.1912765,5.4105602,0.1176415273874955
36.1949735,5.3925442,36.1949723,5.3924693,0.006722534393533099
36.1949735,5.3925442,36.1949886,5.3937959,0.11233481450267455
36.1949735,5.3925442,36.1945112,5.3927853,0.07339778844355652
36.1949697,5.392299,36.1949723,5.3924693,0.015284738349365657
36.1957229,5.3957604,36.1951183,5.3955943,0.06886100112307846
36.1957229,5.3957604,36.1958278,5.3951193,0.05873752737052461
36.1957229,5.3957604,36.1962998,5.39572,0.08181614278610118
36.1959037,5.3945807,36.1958278,5.3951193,0.04906248877521663
36.1959037,5.3945807,36.195612,5.3945538,0.03252530233238618
36.1959037,5.3945807,36.1964025,5.3936503,0.13139568598155663
36.1959037,5.3945807,36.1981004,5.3952073,0.25241916268214315
36.1923369,5.4102541,36.1924642,5.4100495,0.023183558799822254
36.1923369,5.4102541,36.1923323,5.4104762,0.019937550841996953
36.1923369,5.4102541,36.1915479,5.4084601,0.2357798424806484
36.1974584,5.4164275,36.1974376,5.4165322,0.009675539992728808
36.1974584,5.4164275,36.1975113,5.4161607,0.024652777989966176
36.1974584,5.4164275,36.1971918,5.4163506,0.030437138611472448
36.1945112,5.3927853,36.1946952,5.393192,0.041839508826656664
36.1945112,5.3927853,36.1949735,5.3925442,0.07339778844355652
36.1945112,5.3927853,36.1934895,5.391541,0.16317552927599166
36.1946952,5.393192,36.1947007,5.3943056,0.09993198823532783
36.1946952,5.393192,36.1949886,5.3937959,0.06325416020792081
36.1946952,5.393192,36.1945112,5.3927853,0.041839508826656664
36.1954436,5.3945107,36.1969643,5.3912476,0.33813000788626263
36.1954436,5.3945107,36.1952977,5.3948648,0.0356772453317898
36.1954436,5.3945107,36.1952348,5.3943233,0.028964864456743265
36.195612,5.3945538,36.1959037,5.3945807,0.03252530233238618
36.1966174,5.4190056,36.1960337,5.419222,0.06774718381321745
36.1966174,5.4190056,36.1971082,5.4188236,0.056965776299524665
36.1966174,5.4190056,36.1963881,5.4179699,0.09637472593625615
36.196952,5.4162645,36.196896,5.4165339,0.02496332030114681
36.196952,5.4162645,36.1971918,5.4163506,0.02776133343788173
36.196952,5.4162645,36.1970615,5.415743,0.04835463624302839
36.1971918,5.4163506,36.196952,5.4162645,0.02776133343788173
36.1971918,5.4163506,36.1974584,5.4164275,0.030437138611472448
36.1971918,5.4163506,36.1971091,5.4166706,0.03015119492448576
36.1971918,5.4163506,36.1973282,5.4158106,0.050774313176355106
36.1973282,5.4158106,36.1975665,5.4158831,0.02728472329874853
36.1973282,5.4158106,36.1970615,5.415743,0.030273454554986694
36.1973282,5.4158106,36.1971918,5.4163506,0.050774313176355106
36.1898025,5.3933094,36.1898597,5.3937066,0.03620839944083032
36.1898025,5.3933094,36.1896983,5.3928526,0.04267286271412983
36.1857688,5.3959303,36.1857523,5.3950044,0.08311638666511469
36.1857688,5.3959303,36.1856783,5.3959356,0.010074390232829909
36.1856781,5.3949454,36.1856783,5.3959356,0.08886692006617611
36.1856781,5.3949454,36.1857516,5.3949449,0.00817296184274884
36.1849658,5.3931149,36.1847302,5.3931179,0.026198945240115987
36.1849658,5.3931149,36.1849717,5.393736,0.05574587453364688
36.1849746,5.3940375,36.1849717,5.393736,0.027060714290523754
36.1839791,5.3936552,36.1839247,5.3929991,0.05919381724154511
36.1839247,5.3929991,36.1839791,5.3936552,0.05919381724154511
36.1839247,5.3929991,36.1847988,5.3943509,0.22751934950994523
36.1839247,5.3929991,36.1839056,5.3923858,0.062149338832382224
36.2020142,5.4062404,36.2015992,5.4064469,0.0497269225142558
36.2014706,5.405913,36.2013884,5.405621,0.07045050397506131
36.2014706,5.405913,36.2013884,5.405621,0.02780017942887148
36.2014706,5.405913,36.2015992,5.4064469,0.049994876877943226
36.2013884,5.405621,36.2014706,5.405913,0.07045050397506131
36.2013884,5.405621,36.2014706,5.405913,0.02780017942887148
36.2013884,5.405621,36.2012408,5.4050825,0.05107338644931379
36.2012408,5.4050825,36.2016082,5.4049486,0.04258315386636054
36.2012408,5.4050825,36.2010318,5.404564,0.05978968966122299
36.2012408,5.4050825,36.2013884,5.405621,0.05107338644931379
36.2015992,5.4064469,36.2020142,5.4062404,0.0497269225142558
36.2015992,5.4064469,36.2014706,5.405913,0.049994876877943226
36.2015992,5.4064469,36.2018386,5.4068854,0.04759804127189243
36.1891759,5.4169232,36.1891686,5.4167835,0.01256326782080929
36.1891759,5.4169232,36.1891686,5.4167835,0.01256326782080929
36.1891759,5.4169232,36.1891945,5.417281,0.03217637511187567
36.1891759,5.4169232,36.1891945,5.417281,0.03217637511187567
36.1891759,5.4169232,36.1892164,5.4169134,0.00458847434301786
36.1891759,5.4169232,36.1892164,5.4169134,0.00458847434301786
36.1893051,5.4165159,36.1894065,5.4165099,0.011288031253586201
36.1893051,5.4165159,36.1894065,5.4165099,0.011288031253586201
36.1893051,5.4165159,36.1892742,5.416518,0.003441092638041259
36.1893051,5.4165159,36.1891554,5.4165299,0.01669325147016385
36.189308,5.4166347,36.1892662,5.4166418,0.0046914248402898425
36.189308,5.4166347,36.1892662,5.4166418,0.0046914248402898425
36.189308,5.4166347,36.1894065,5.4165099,0.021317604220637536
36.189308,5.4166347,36.189248,5.4167708,0.018655471603882208
36.1892662,5.4166418,36.1892111,5.4166513,0.0061858811468443395
36.1892662,5.4166418,36.1892111,5.4166513,0.01577528383998998
36.1892662,5.4166418,36.189308,5.4166347,0.0046914248402898425
36.1892662,5.4166418,36.189308,5.4166347,0.0046914248402898425
36.1891623,5.4166616,36.1891554,5.4165299,0.011843956924073721
36.1891623,5.4166616,36.1891554,5.4165299,0.011843956924073721
36.1891623,5.4166616,36.1891686,5.4167835,0.01096200961228226
36.1891623,5.4166616,36.1891686,5.4167835,0.01096200961228226
36.1891623,5.4166616,36.1892111,5.4166513,0.005504486058012191
36.1891623,5.4166616,36.1892111,5.4166513,0.005504486058012191
36.1891686,5.4167835,36.1891623,5.4166616,0.01096200961228226
36.1891686,5.4167835,36.1891623,5.4166616,0.01096200961228226
36.1891686,5.4167835,36.1891759,5.4169232,0.01256326782080929
36.1891686,5.4167835,36.1891759,5.4169232,0.01256326782080929
36.1891686,5.4167835,36.189248,5.4167708,0.008902149910949939
36.1891686,5.4167835,36.189248,5.4167708,0.008902149910949939
36.1892111,5.4166513,36.1891623,5.4166616,0.005504486058012191
36.1892111,5.4166513,36.1891623,5.4166616,0.005504486058012191
36.1892111,5.4166513,36.1892662,5.4166418,0.0061858811468443395
36.1892111,5.4166513,36.1892662,5.4166418,0.01577528383998998
36.189248,5.4167708,36.1891686,5.4167835,0.008902149910949939
36.189248,5.4167708,36.1891686,5.4167835,0.008902149910949939
36.189248,5.4167708,36.189308,5.4166347,0.018655471603882208
36.189248,5.4167708,36.1892164,5.4169134,0.01644918563696614
36.1892164,5.4169134,36.1891759,5.4169232,0.00458847434301786
36.1892164,5.4169134,36.1891759,5.4169232,0.00458847434301786
36.1892164,5.4169134,36.1893122,5.4172647,0.062488341200551994
36.1892164,5.4169134,36.189248,5.4167708,0.01644918563696614
36.1892068,5.4175285,36.189203,5.417445,0.0075053932983183014
36.1892068,5.4175285,36.1892156,5.4177205,0.01725830018990901
36.1892068,5.4175285,36.18932,5.417718,0.026705782956235134
36.1892068,5.4175285,36.1895224,5.4175981,0.048077905456579015
36.18932,5.417718,36.1893709,5.4177167,0.005661032028605005
36.18932,5.417718,36.1893709,5.4177167,0.005661032028605005
36.18932,5.417718,36.1892156,5.4177205,0.011610934534794478
36.18932,5.417718,36.1892068,5.4175285,0.026705782956235134
36.1893709,5.4177167,36.18932,5.417718,0.005661032028605005
36.1893709,5.4177167,36.18932,5.417718,0.005661032028605005
36.1893709,5.4177167,36.1893927,5.4183782,0.059413928253002776
36.1893709,5.4177167,36.1894353,5.4175909,0.01832128993255762
36.1895224,5.4175981,36.1894353,5.4175909,0.00970662164490341
36.1895224,5.4175981,36.1894353,5.4175909,0.00970662164490341
36.1895224,5.4175981,36.1895141,5.4177386,0.012642487712014663
36.1895224,5.4175981,36.1892068,5.4175285,0.048077905456579015
36.1895141,5.4177386,36.1894322,5.4177428,0.009114673961518415
36.1895141,5.4177386,36.1894322,5.4177428,0.009114673961518415
36.1895141,5.4177386,36.1895224,5.4175981,0.012642487712014663
36.1895141,5.4177386,36.1896084,5.4177805,0.015253027329326955
36.1894322,5.4177428,36.1895141,5.4177386,0.009114673961518415
36.1894322,5.4177428,36.1895141,5.4177386,0.009114673961518415
36.1894322,5.4177428,36.1894353,5.4175909,0.01363618692912856
36.1894322,5.4177428,36.1893927,5.4183782,0.06423217260333462
36.1894353,5.4175909,36.1895224,5.4175981,0.00970662164490341
36.1894353,5.4175909,36.1895224,5.4175981,0.00970662164490341
36.1894353,5.4175909,36.1894322,5.4177428,0.01363618692912856
36.1894353,5.4175909,36.1893709,5.4177167,0.01832128993255762
36.1892156,5.4177205,36.1892068,5.4175285,0.01725830018990901
36.1892156,5.4177205,36.1892277,5.417985,0.023774958745369036
36.1892156,5.4177205,36.18932,5.417718,0.011610934534794478
36.1892156,5.4177205,36.1892548,5.4183817,0.05949752765321517
36.1889522,5.4133965,36.1889425,5.4132798,0.010528366129829296
36.1889522,5.4133965,36.1889425,5.4132798,0.010528366129829296
36.1889522,5.4133965,36.1889598,5.4133959,0.0008467963218174188
36.1955844,5.3829033,36.1955866,5.3835012,0.053702209966094816
36.1955844,5.3829033,36.1956602,5.3828628,0.009307060570882583
36.1955426,5.3828986,36.1955844,5.3829033,0.004667050278433744
36.1905169,5.3993359,36.1901009,5.4023366,0.27326296861964133
36.1905169,5.3993359,36.1915874,5.399443,0.12842617401223944
36.1905169,5.3993359,36.1900564,5.4003568,0.11759672126331909
36.1900564,5.4003568,36.1905169,5.3993359,0.11759672126331909
36.1894633,5.4192553,36.1893981,5.419251,0.0072601821025067344
36.1894633,5.4192553,36.1893981,5.419251,0.0072601821025067344
36.1894633,5.4192553,36.1893981,5.419251,0.08926746285022479
36.1894633,5.4192553,36.1894015,5.4193957,0.01920005426778066
36.193312,5.4101906,36.1924325,5.4102282,0.09785426631181299
36.193312,5.4101906,36.1934879,5.410371,0.025389675402481583
36.193312,5.4101906,36.1931012,5.4099158,0.034022685110273794
36.193312,5.4101906,36.193312,5.4101906,0.23849236842923446
36.193312,5.4101906,36.193312,5.4101906,0.23849236842923446
36.1924325,5.4102282,36.193312,5.4101906,0.09785426631181299
36.2003011,5.4139579,36.200307,5.4142732,0.02829937073884381
36.2003011,5.4139579,36.2003001,5.4139071,0.0045596235393001875
36.2003011,5.4139579,36.2002935,5.4133764,0.09741846106911953
36.1856615,5.4049745,36.1865475,5.403513,0.18191491157893439
36.1856615,5.4049745,36.1853851,5.4050779,0.032105575845616255
36.1856615,5.4049745,36.1855226,5.4058729,0.0907214499874379
36.1855226,5.4058729,36.1855525,5.4060239,0.013953615579255845
36.1855226,5.4058729,36.1851858,5.405982,0.038709318179148106
36.1855226,5.4058729,36.1856615,5.4049745,0.0907214499874379
36.1855525,5.4060239,36.1855226,5.4058729,0.013953615579255845
36.1914135,5.3956778,36.1909816,5.3957366,0.0515239518317178
36.1896257,5.3911922,36.1895597,5.3911812,0.007404970064323208
36.1896257,5.3911922,36.1903715,5.3903233,0.13075980210886276
36.1896257,5.3911922,36.1896168,5.3907875,0.036592119784195666
36.1856595,5.3913593,36.1855975,5.3913893,0.007401184878044822
36.1856595,5.3913593,36.1857442,5.3913339,0.009690166327230165
36.1856595,5.3913593,36.1856055,5.3906533,0.06397574362822214
36.1981049,5.4127416,36.1979956,5.4125345,0.02220492892484846
36.1981049,5.4127416,36.1990598,5.4130519,0.16336705795277032
36.1981049,5.4127416,36.199124,5.4126575,0.11357871510447297
36.1956602,5.3828628,36.1956938,5.3827794,0.008583498965715043
36.1956602,5.3828628,36.1995,5.3845037,0.5438756186725247
36.1999503,5.3843107,36.1997161,5.3845007,0.0320700430978264
36.1999503,5.3843107,36.2019248,5.3798505,0.45699224758263773
36.1999503,5.3843107,36.1997751,5.3843142,0.02192203142854216
36.1997751,5.3843142,36.1997161,5.3845007,0.0179747204598303
36.1997751,5.3843142,36.1956273,5.3826022,0.5767209942423261
36.1908968,5.3851427,36.1905987,5.3840537,0.11576238948390767
36.1908968,5.3851427,36.1902963,5.3865511,0.14295156402010048
36.1906987,5.3859589,36.1907899,5.3859882,0.010554179690257964
36.1906987,5.3859589,36.192879,5.3828236,0.3917823923982037
36.1831229,5.4057209,36.1836069,5.4053128,0.06509938760964755
36.1831229,5.4057209,36.1833859,5.4061453,0.04802129127971806
36.195545,5.3825924,36.1908968,5.3851427,0.6302994241665169
36.195545,5.3825924,36.1954457,5.382768,0.02081019812865963
36.189902,5.3879689,36.1900865,5.3874914,0.04761868161978146
36.189902,5.3879689,36.1896285,5.3905798,0.23634224655979455
36.1899227,5.38739,36.189905,5.3875036,0.010385928501737769
36.1899227,5.38739,36.1900865,5.3874914,0.02099508873080584
36.1898752,5.3873169,36.1899394,5.3873116,0.007154551696585775
36.1898752,5.3873169,36.1899227,5.38739,0.00844222116439541
36.1898752,5.3873169,36.1857442,5.3913339,0.654786899566869
36.1901571,5.3873218,36.1901098,5.387262,0.00751413920576217
36.1901571,5.3873218,36.1906987,5.3859589,0.13636124120858026
36.1900865,5.3874914,36.1901571,5.3873218,0.017168298989451648
36.1899394,5.3873116,36.1899284,5.3873633,0.004798159102721821
36.1899394,5.3873116,36.1898752,5.3873169,0.007154551696585775
36.1899394,5.3873116,36.1900764,5.3872294,0.017232760860156376
36.1901098,5.387262,36.1900764,5.3872294,0.004727803209988385
36.1901098,5.387262,36.1899284,5.3873633,0.022624375297352905
36.1901098,5.387262,36.1954457,5.382768,0.8199402059009943
36.1995,5.3845037,36.1996834,5.3845865,0.02170799831453361
36.1995,5.3845037,36.1996119,5.3848713,0.036486255040403905
36.1996317,5.3848198,36.1996119,5.3848713,0.005118794101436967
36.1996317,5.3848198,36.1998203,5.3846252,0.027289267079618526
36.1970827,5.4060082,36.1969679,5.4057884,0.02349389345507407
36.1970827,5.4060082,36.1968901,5.4060869,0.0225504913369367
36.195581,5.4074545,36.1947106,5.4098931,0.2456683141748241
36.1942038,5.4102307,36.1942093,5.4103668,0.012228461999761641
36.1942038,5.4102307,36.1941227,5.410266,0.009558099425350491
36.1904607,5.4106393,36.1904614,5.4107449,0.009476964157981674
36.1904607,5.4106393,36.1904125,5.4104784,0.015401928844681704
36.1904607,5.4106393,36.1898576,5.4106584,0.06725793687024643
36.1898576,5.4106584,36.1897934,5.4105707,0.010788878492298929
36.1999645,5.4130304,36.2003001,5.4139071,0.3084897661565389
36.1999645,5.4130304,36.2003001,5.4139071,0.11551318693914894
36.1999645,5.4130304,36.1999645,5.4130304,0.20827319355475707
36.1999645,5.4130304,36.1999645,5.4130304,0.20827319355475707
36.2007151,5.4122349,36.2050868,5.4150481,1.7032215168156788
36.2007151,5.4122349,36.2050868,5.4150481,2.152404512464989
36.2007151,5.4122349,36.2007151,5.4122349,0.40378858934088496
36.2007151,5.4122349,36.2007151,5.4122349,0.40378858934088496
36.1862746,5.4085935,36.1860461,5.4075501,0.09808546357140978
36.1862746,5.4085935,36.1860037,5.4080292,0.05920160886132877
36.1860037,5.4080292,36.1861126,5.4085777,0.05069318385726096
36.1860037,5.4080292,36.1861719,5.4052293,0.2598820885496091
36.1861719,5.4052293,36.1860037,5.4080292,0.25988208854960904
36.1861719,5.4052293,36.1863392,5.4051249,0.020876873709284937
36.1863392,5.4051249,36.1873545,5.4036942,0.1893013548891303
36.1891967,5.4035444,36.1893111,5.4035389,0.012730289851942899
36.1953393,5.405492,36.1956315,5.4056905,0.037053490765509116
36.1953393,5.405492,36.1954297,5.4054284,0.011559202359658386
36.1953393,5.405492,36.1956496,5.4070479,0.15374866771872397
36.2022772,5.3955139,36.2021899,5.395138,0.03509768494217181
36.2022772,5.3955139,36.2024862,5.3954393,0.024184541627215318
36.2022772,5.3955139,36.2016131,5.3957508,0.07684316788043709
36.2022772,5.3955139,36.2018231,5.3967424,0.14726199209133609
36.1907136,5.3876642,36.1903072,5.3871791,0.0653224764520882
36.1907136,5.3876642,36.1908524,5.3877534,0.0173877163878953
36.1907136,5.3876642,36.1900856,5.3882377,0.10925441739629496
36.1900856,5.3882377,36.1900221,5.3887713,0.04840379252087252
36.1900856,5.3882377,36.1903072,5.3871791,0.10234079149829588
36.1900856,5.3882377,36.1907136,5.3876642,0.10925441739629496
36.1900221,5.3887713,36.1900856,5.3882377,0.04840379252087252
36.1892994,5.4034353,36.1891928,5.403439,0.011858045790187313
36.1892994,5.4034353,36.189444,5.4062956,0.25864409170359864
36.1892994,5.4034353,36.1895008,5.3978636,0.5053152023046906
36.1892994,5.4034353,36.1893056,5.3989528,0.4041103197109269
36.1967174,5.4127163,36.1966641,5.4123213,0.04798248403906004
36.1968674,5.4128395,36.1970039,5.4122328,0.08088417701615579
36.1953163,5.4001612,36.1955789,5.4005803,0.049529073225975405
36.188614,5.4032342,36.1880142,5.4032738,0.06678942742595055
36.188488,5.401976,36.1888853,5.401916,0.04450474471974673
36.188488,5.401976,36.1882906,5.4019996,0.022051852725818232
36.188488,5.401976,36.1885116,5.4022956,0.028801724812273718
36.1885371,5.4029268,36.1885116,5.4022956,0.05671681163762872
36.1885371,5.4029268,36.1885414,5.4031348,0.01867269871948362
36.1885371,5.4029268,36.1888341,5.402898,0.03312592338389048
36.1888853,5.401916,36.1891528,5.4018692,0.030039738549949537
36.1888853,5.401916,36.188488,5.401976,0.04450474471974673
36.1888853,5.401916,36.1888341,5.402898,0.09791213871739776
36.1904125,5.4104784,36.1904607,5.4106393,0.015401928844681704
36.1904125,5.4104784,36.1903793,5.4096458,0.07480952198307221
36.1904125,5.4104784,36.1899253,5.4103382,0.05561608299415966
36.1899253,5.4103382,36.1904125,5.4104784,0.05561608299415966
36.1895237,5.4150815,36.1895291,5.4150282,0.004820790718504075
36.1895237,5.4150815,36.1895291,5.4150282,0.004820790718504075
36.1895237,5.4150815,36.18945,5.4150842,0.008198658978880927
